1,3.84,Current,Percentage,,,,100,3.84
54721,3.18,65.6,24.56,,,,24.56,3.18
54722,3.18,65.9,24.56,,,,24.56,3.18
54723,3.18,66.1,24.56,,,,24.56,3.18
54724,3.18,65.5,24.56,,,,24.55,3.18
54725,3.18,66,24.55,,,,24.55,3.18
54726,3.18,65.9,24.55,,,,24.55,3.18
54727,3.18,65.9,24.55,,,,24.55,3.18
54728,3.18,65.5,24.55,,,,24.55,3.18
54729,3.18,66.1,24.55,,,,24.55,3.18
54730,3.18,65.6,24.55,,,,24.55,3.18
54731,3.18,65.8,24.55,,,,24.54,3.18
54732,3.18,66,24.54,,,,24.54,3.18
54733,3.18,65.9,24.54,,,,24.54,3.18
54734,3.18,65.7,24.54,,,,24.54,3.18
54735,3.18,65.7,24.54,,,,24.54,3.18
54736,3.18,65.9,24.54,,,,24.54,3.18
54737,3.18,65.5,24.54,,,,24.54,3.18
54738,3.18,66,24.54,,,,24.54,3.18
54739,3.18,65.8,24.54,,,,24.53,3.18
54740,3.18,65.9,24.53,,,,24.53,3.18
54741,3.18,65.7,24.53,,,,24.53,3.18
54742,3.18,66,24.53,,,,24.53,3.18
54743,3.18,65.8,24.53,,,,24.53,3.18
54744,3.18,65.7,24.53,,,,24.53,3.18
54745,3.18,65.8,24.53,,,,24.53,3.18
54746,3.18,65.6,24.53,,,,24.52,3.18
54747,3.18,66,24.52,,,,24.52,3.18
54748,3.18,65.7,24.52,,,,24.52,3.18
54749,3.18,66,24.52,,,,24.52,3.18
54750,3.18,65.7,24.52,,,,24.52,3.18
54751,3.18,66.1,24.52,,,,24.52,3.18
54752,3.18,65.9,24.52,,,,24.52,3.18
54753,3.18,66,24.52,,,,24.51,3.18
54754,3.18,65.8,24.51,,,,24.51,3.18
54755,3.18,65.9,24.51,,,,24.51,3.18
54756,3.18,65.8,24.51,,,,24.51,3.18
54757,3.18,65.6,24.51,,,,24.51,3.18
54758,3.18,65.8,24.51,,,,24.51,3.18
54759,3.18,65.5,24.51,,,,24.51,3.18
54760,3.18,65.8,24.51,,,,24.5,3.18
54761,3.18,65.6,24.5,,,,24.5,3.18
54762,3.18,65.8,24.5,,,,24.5,3.18
54763,3.18,65.7,24.5,,,,24.5,3.18
54764,3.18,65.9,24.5,,,,24.5,3.18
54765,3.18,65.8,24.5,,,,24.5,3.18
54766,3.18,66.5,24.5,,,,24.5,3.18
54767,3.18,66.1,24.5,,,,24.5,3.18
54768,3.18,65.7,24.5,,,,24.49,3.18
54769,3.18,65.7,24.49,,,,24.49,3.18
54770,3.18,65.4,24.49,,,,24.49,3.18
54771,3.18,65.6,24.49,,,,24.49,3.18
54772,3.18,65.7,24.49,,,,24.49,3.18
54773,3.18,66,24.49,,,,24.49,3.18
54774,3.18,65.9,24.49,,,,24.49,3.18
54775,3.18,65.7,24.49,,,,24.48,3.18
54776,3.18,66.2,24.48,,,,24.48,3.18
54777,3.18,65.7,24.48,,,,24.48,3.18
54778,3.18,65.9,24.48,,,,24.48,3.18
54779,3.18,65.8,24.48,,,,24.48,3.18
54780,3.18,65.7,24.48,,,,24.48,3.18
54781,3.18,65.9,24.48,,,,24.48,3.18
54782,3.18,65.9,24.48,,,,24.47,3.18
54783,3.18,65.6,24.47,,,,24.47,3.18
54784,3.18,65.6,24.47,,,,24.47,3.18
54785,3.18,65.9,24.47,,,,24.47,3.18
54786,3.18,66.2,24.47,,,,24.47,3.18
54787,3.18,66,24.47,,,,24.47,3.18
54788,3.18,65.9,24.47,,,,24.47,3.18
54789,3.18,65.9,24.47,,,,24.46,3.18
54790,3.18,66,24.46,,,,24.46,3.18
54791,3.18,65.9,24.46,,,,24.46,3.18
54792,3.18,65.4,24.46,,,,24.46,3.18
54793,3.18,65.9,24.46,,,,24.46,3.18
54794,3.18,65.7,24.46,,,,24.46,3.18
54795,3.18,65.6,24.46,,,,24.46,3.18
54796,3.18,66.1,24.46,,,,24.46,3.18
54797,3.18,65.6,24.46,,,,24.45,3.18
54798,3.18,65.7,24.45,,,,24.45,3.18
54799,3.18,65.9,24.45,,,,24.45,3.18
54800,3.18,65.7,24.45,,,,24.45,3.18
54801,3.18,65.8,24.45,,,,24.45,3.18
54802,3.18,65.9,24.45,,,,24.45,3.18
54803,3.18,66.4,24.45,,,,24.45,3.18
54804,3.18,66,24.45,,,,24.44,3.18
54805,3.18,66,24.44,,,,24.44,3.18
54806,3.18,65.8,24.44,,,,24.44,3.18
54807,3.18,66.2,24.44,,,,24.44,3.18
54808,3.18,65.7,24.44,,,,24.44,3.18
54809,3.18,65.7,24.44,,,,24.44,3.18
54810,3.18,65.8,24.44,,,,24.44,3.18
54811,3.18,66.1,24.44,,,,24.43,3.18
54812,3.18,65.9,24.43,,,,24.43,3.18
54813,3.18,65.7,24.43,,,,24.43,3.18
54814,3.18,66,24.43,,,,24.43,3.18
54815,3.18,66,24.43,,,,24.43,3.18
54816,3.18,65.8,24.43,,,,24.43,3.18
54817,3.18,65.7,24.43,,,,24.43,3.18
54818,3.18,65.7,24.43,,,,24.42,3.18
54819,3.18,65.7,24.42,,,,24.42,3.18
54820,3.18,65.9,24.42,,,,24.42,3.18
54821,3.18,65.9,24.42,,,,24.42,3.18
54822,3.18,66,24.42,,,,24.42,3.18
54823,3.18,66,24.42,,,,24.42,3.18
54824,3.18,66,24.42,,,,24.42,3.18
54825,3.18,65.6,24.42,,,,24.42,3.18
54826,3.18,65.9,24.42,,,,24.41,3.18
54827,3.18,66.1,24.41,,,,24.41,3.18
54828,3.18,66.2,24.41,,,,24.41,3.18
54829,3.18,65.8,24.41,,,,24.41,3.18
54830,3.18,66.1,24.41,,,,24.41,3.18
54831,3.18,65.6,24.41,,,,24.41,3.18
54832,3.18,65.7,24.41,,,,24.41,3.18
54833,3.18,65.4,24.41,,,,24.4,3.18
54834,3.18,66.1,24.4,,,,24.4,3.18
54835,3.18,66.1,24.4,,,,24.4,3.18
54836,3.18,65.8,24.4,,,,24.4,3.18
54837,3.18,65.5,24.4,,,,24.4,3.18
54838,3.18,65.9,24.4,,,,24.4,3.18
54839,3.18,65.9,24.4,,,,24.4,3.18
54840,3.18,65.6,24.4,,,,24.39,3.18
54841,3.18,65.8,24.39,,,,24.39,3.18
54842,3.18,65.8,24.39,,,,24.39,3.18
54843,3.18,65.7,24.39,,,,24.39,3.18
54844,3.18,66,24.39,,,,24.39,3.18
54845,3.18,66.1,24.39,,,,24.39,3.18
54846,3.18,65.9,24.39,,,,24.39,3.18
54847,3.18,65.7,24.39,,,,24.38,3.18
54848,3.18,65.8,24.38,,,,24.38,3.18
54849,3.18,65.7,24.38,,,,24.38,3.18
54850,3.18,65.8,24.38,,,,24.38,3.18
54851,3.18,65.9,24.38,,,,24.38,3.18
54852,3.18,66.1,24.38,,,,24.38,3.18
54853,3.18,65.9,24.38,,,,24.38,3.18
54854,3.18,65.6,24.38,,,,24.38,3.18
54855,3.18,65.5,24.38,,,,24.37,3.18
54856,3.18,66.1,24.37,,,,24.37,3.18
54857,3.18,65.8,24.37,,,,24.37,3.18
54858,3.18,65.9,24.37,,,,24.37,3.18
54859,3.18,65.7,24.37,,,,24.37,3.18
54860,3.18,65.5,24.37,,,,24.37,3.18
54861,3.18,65.8,24.37,,,,24.37,3.18
54862,3.18,65.9,24.37,,,,24.36,3.18
54863,3.18,65.6,24.36,,,,24.36,3.18
54864,3.18,66,24.36,,,,24.36,3.18
54865,3.18,65.9,24.36,,,,24.36,3.18
54866,3.18,65.6,24.36,,,,24.36,3.18
54867,3.18,66.2,24.36,,,,24.36,3.18
54868,3.18,65.9,24.36,,,,24.36,3.18
54869,3.18,66.3,24.36,,,,24.35,3.18
54870,3.18,65.5,24.35,,,,24.35,3.18
54871,3.18,65.7,24.35,,,,24.35,3.18
54872,3.18,65.8,24.35,,,,24.35,3.18
54873,3.18,65.7,24.35,,,,24.35,3.18
54874,3.18,65.9,24.35,,,,24.35,3.18
54875,3.18,65.7,24.35,,,,24.35,3.18
54876,3.18,66.1,24.35,,,,24.34,3.18
54877,3.18,65.8,24.34,,,,24.34,3.18
54878,3.18,65.7,24.34,,,,24.34,3.18
54879,3.18,66.3,24.34,,,,24.34,3.18
54880,3.18,65.8,24.34,,,,24.34,3.18
54881,3.18,65.7,24.34,,,,24.34,3.18
54882,3.18,65.9,24.34,,,,24.34,3.18
54883,3.18,65.5,24.34,,,,24.34,3.18
54884,3.18,65.8,24.34,,,,24.33,3.18
54885,3.18,66.1,24.33,,,,24.33,3.18
54886,3.18,65.9,24.33,,,,24.33,3.18
54887,3.18,65.7,24.33,,,,24.33,3.18
54888,3.18,65.8,24.33,,,,24.33,3.18
54889,3.18,65.9,24.33,,,,24.33,3.18
54890,3.18,66.1,24.33,,,,24.33,3.18
54891,3.18,66,24.33,,,,24.32,3.18
54892,3.18,65.8,24.32,,,,24.32,3.18
54893,3.18,65.6,24.32,,,,24.32,3.18
54894,3.18,65.4,24.32,,,,24.32,3.18
54895,3.18,65.9,24.32,,,,24.32,3.18
54896,3.18,65.5,24.32,,,,24.32,3.18
54897,3.18,65.6,24.32,,,,24.32,3.18
54898,3.18,65.7,24.32,,,,24.31,3.18
54899,3.18,65.9,24.31,,,,24.31,3.18
54900,3.18,65.8,24.31,,,,24.31,3.18
54901,3.18,66,24.31,,,,24.31,3.18
54902,3.18,65.9,24.31,,,,24.31,3.18
54903,3.18,65.8,24.31,,,,24.31,3.18
54904,3.18,65.8,24.31,,,,24.31,3.18
54905,3.18,66.1,24.31,,,,24.3,3.18
54906,3.18,65.6,24.3,,,,24.3,3.18
54907,3.18,66.2,24.3,,,,24.3,3.18
54908,3.18,65.9,24.3,,,,24.3,3.18
54909,3.18,65.7,24.3,,,,24.3,3.18
54910,3.18,65.7,24.3,,,,24.3,3.18
54911,3.18,65.7,24.3,,,,24.3,3.18
54912,3.18,65.6,24.3,,,,24.3,3.18
54913,3.18,65.7,24.3,,,,24.29,3.18
54914,3.18,65.6,24.29,,,,24.29,3.18
54915,3.18,66.1,24.29,,,,24.29,3.18
54916,3.18,66.2,24.29,,,,24.29,3.18
54917,3.18,65.9,24.29,,,,24.29,3.18
54918,3.18,66.1,24.29,,,,24.29,3.18
54919,3.18,65.7,24.29,,,,24.29,3.18
54920,3.18,65.7,24.29,,,,24.28,3.18
54921,3.18,65.3,24.28,,,,24.28,3.18
54922,3.18,65.3,24.28,,,,24.28,3.18
54923,3.18,65.8,24.28,,,,24.28,3.18
54924,3.18,65.4,24.28,,,,24.28,3.18
54925,3.18,65.7,24.28,,,,24.28,3.18
54926,3.18,65.5,24.28,,,,24.28,3.18
54927,3.18,65.9,24.28,,,,24.27,3.18
54928,3.18,65.4,24.27,,,,24.27,3.18
54929,3.18,65.6,24.27,,,,24.27,3.18
54930,3.18,66,24.27,,,,24.27,3.18
54931,3.18,65.7,24.27,,,,24.27,3.18
54932,3.18,65.9,24.27,,,,24.27,3.18
54933,3.18,65.6,24.27,,,,24.27,3.18
54934,3.18,65.8,24.27,,,,24.26,3.18
54935,3.18,65.6,24.26,,,,24.26,3.18
54936,3.18,65.8,24.26,,,,24.26,3.18
54937,3.18,65.5,24.26,,,,24.26,3.18
54938,3.18,66.1,24.26,,,,24.26,3.18
54939,3.18,65.6,24.26,,,,24.26,3.18
54940,3.18,65.6,24.26,,,,24.26,3.18
54941,3.18,65.6,24.26,,,,24.26,3.18
54942,3.18,66.2,24.26,,,,24.25,3.18
54943,3.18,65.6,24.25,,,,24.25,3.18
54944,3.18,65.4,24.25,,,,24.25,3.18
54945,3.18,65.4,24.25,,,,24.25,3.18
54946,3.18,65.6,24.25,,,,24.25,3.18
54947,3.18,65.7,24.25,,,,24.25,3.18
54948,3.18,65.3,24.25,,,,24.25,3.18
54949,3.18,65.5,24.25,,,,24.24,3.18
54950,3.18,65.5,24.24,,,,24.24,3.18
54951,3.18,65.6,24.24,,,,24.24,3.18
54952,3.18,65.3,24.24,,,,24.24,3.18
54953,3.18,65.4,24.24,,,,24.24,3.18
54954,3.18,65.5,24.24,,,,24.24,3.18
54955,3.18,65.8,24.24,,,,24.24,3.18
54956,3.18,65.7,24.24,,,,24.23,3.18
54957,3.18,65.7,24.23,,,,24.23,3.18
54958,3.18,66,24.23,,,,24.23,3.18
54959,3.18,65.6,24.23,,,,24.23,3.18
54960,3.18,65.5,24.23,,,,24.23,3.18
54961,3.18,65.8,24.23,,,,24.23,3.18
54962,3.18,65.6,24.23,,,,24.23,3.18
54963,3.18,65.9,24.23,,,,24.22,3.18
54964,3.18,65.5,24.22,,,,24.22,3.18
54965,3.18,66,24.22,,,,24.22,3.18
54966,3.18,66,24.22,,,,24.22,3.18
54967,3.18,65.8,24.22,,,,24.22,3.18
54968,3.18,65.4,24.22,,,,24.22,3.18
54969,3.18,65.8,24.22,,,,24.22,3.18
54970,3.18,65.4,24.22,,,,24.22,3.18
54971,3.18,66.2,24.22,,,,24.21,3.18
54972,3.18,65.6,24.21,,,,24.21,3.18
54973,3.18,65.6,24.21,,,,24.21,3.18
54974,3.18,66.2,24.21,,,,24.21,3.18
54975,3.18,65.5,24.21,,,,24.21,3.18
54976,3.18,65.6,24.21,,,,24.21,3.18
54977,3.18,65.7,24.21,,,,24.21,3.18
54978,3.18,65.7,24.21,,,,24.2,3.18
54979,3.18,65.7,24.2,,,,24.2,3.18
54980,3.18,65.7,24.2,,,,24.2,3.18
54981,3.18,65.8,24.2,,,,24.2,3.18
54982,3.18,65.6,24.2,,,,24.2,3.18
54983,3.18,65.4,24.2,,,,24.2,3.18
54984,3.18,65.9,24.2,,,,24.2,3.18
54985,3.18,65.9,24.2,,,,24.19,3.18
54986,3.18,65.4,24.19,,,,24.19,3.18
54987,3.18,65.8,24.19,,,,24.19,3.18
54988,3.18,65.6,24.19,,,,24.19,3.18
54989,3.18,65.7,24.19,,,,24.19,3.18
54990,3.18,66,24.19,,,,24.19,3.18
54991,3.18,65.7,24.19,,,,24.19,3.18
54992,3.18,66,24.19,,,,24.18,3.18
54993,3.18,65.6,24.18,,,,24.18,3.18
54994,3.18,66,24.18,,,,24.18,3.18
54995,3.18,65.8,24.18,,,,24.18,3.18
54996,3.18,65.7,24.18,,,,24.18,3.18
54997,3.18,65.5,24.18,,,,24.18,3.18
54998,3.18,65.4,24.18,,,,24.18,3.18
54999,3.18,66.1,24.18,,,,24.18,3.18
55000,3.18,65.5,24.18,,,,24.17,3.18
55001,3.18,65.8,24.17,,,,24.17,3.18
55002,3.18,65.9,24.17,,,,24.17,3.18
55003,3.18,66,24.17,,,,24.17,3.18
55004,3.18,65.9,24.17,,,,24.17,3.18
55005,3.18,66.1,24.17,,,,24.17,3.18
55006,3.18,65.5,24.17,,,,24.17,3.18
55007,3.18,66,24.17,,,,24.16,3.18
55008,3.18,66,24.16,,,,24.16,3.18
55009,3.18,65.8,24.16,,,,24.16,3.18
55010,3.18,65.6,24.16,,,,24.16,3.18
55011,3.18,65.5,24.16,,,,24.16,3.18
55012,3.18,65.7,24.16,,,,24.16,3.18
55013,3.18,65.7,24.16,,,,24.16,3.18
55014,3.18,65.6,24.16,,,,24.15,3.18
55015,3.18,65.8,24.15,,,,24.15,3.18
55016,3.18,66.1,24.15,,,,24.15,3.18
55017,3.18,65.7,24.15,,,,24.15,3.18
55018,3.18,65.4,24.15,,,,24.15,3.18
55019,3.18,65.4,24.15,,,,24.15,3.18
55020,3.18,65.6,24.15,,,,24.15,3.18
55021,3.18,66,24.15,,,,24.14,3.18
55022,3.18,65.8,24.14,,,,24.14,3.18
55023,3.18,65.6,24.14,,,,24.14,3.18
55024,3.18,65.8,24.14,,,,24.14,3.18
55025,3.18,65.7,24.14,,,,24.14,3.18
55026,3.18,65.8,24.14,,,,24.14,3.18
55027,3.18,66.3,24.14,,,,24.14,3.18
55028,3.18,65.5,24.14,,,,24.14,3.18
55029,3.18,65.6,24.14,,,,24.13,3.18
55030,3.18,65.5,24.13,,,,24.13,3.18
55031,3.18,65.7,24.13,,,,24.13,3.18
55032,3.18,65.4,24.13,,,,24.13,3.18
55033,3.18,65.4,24.13,,,,24.13,3.18
55034,3.18,65.7,24.13,,,,24.13,3.18
55035,3.18,66.1,24.13,,,,24.13,3.18
55036,3.18,66.1,24.13,,,,24.12,3.18
55037,3.18,65.6,24.12,,,,24.12,3.18
55038,3.18,65.2,24.12,,,,24.12,3.18
55039,3.18,65.5,24.12,,,,24.12,3.18
55040,3.18,65.7,24.12,,,,24.12,3.18
55041,3.18,65.7,24.12,,,,24.12,3.18
55042,3.18,65.9,24.12,,,,24.12,3.18
55043,3.18,65.6,24.12,,,,24.11,3.18
55044,3.18,65.5,24.11,,,,24.11,3.18
55045,3.18,66.3,24.11,,,,24.11,3.18
55046,3.18,65.7,24.11,,,,24.11,3.18
55047,3.18,65.8,24.11,,,,24.11,3.18
55048,3.18,65.7,24.11,,,,24.11,3.18
55049,3.18,65.6,24.11,,,,24.11,3.18
55050,3.18,65.6,24.11,,,,24.1,3.18
55051,3.18,65.6,24.1,,,,24.1,3.18
55052,3.18,65.7,24.1,,,,24.1,3.18
55053,3.18,65.6,24.1,,,,24.1,3.18
55054,3.18,65.9,24.1,,,,24.1,3.18
55055,3.18,65.6,24.1,,,,24.1,3.18
55056,3.18,66.1,24.1,,,,24.1,3.18
55057,3.18,65.4,24.1,,,,24.1,3.18
55058,3.18,66.1,24.1,,,,24.09,3.18
55059,3.18,65.7,24.09,,,,24.09,3.18
55060,3.18,66,24.09,,,,24.09,3.18
55061,3.18,65.3,24.09,,,,24.09,3.18
55062,3.18,65.9,24.09,,,,24.09,3.18
55063,3.18,65.8,24.09,,,,24.09,3.18
55064,3.18,65.7,24.09,,,,24.09,3.18
55065,3.18,65.8,24.09,,,,24.08,3.18
55066,3.18,65.6,24.08,,,,24.08,3.18
55067,3.18,66.2,24.08,,,,24.08,3.18
55068,3.18,65.7,24.08,,,,24.08,3.18
55069,3.18,66.1,24.08,,,,24.08,3.18
55070,3.18,65.7,24.08,,,,24.08,3.18
55071,3.18,65.6,24.08,,,,24.08,3.18
55072,3.18,66,24.08,,,,24.07,3.18
55073,3.18,65.7,24.07,,,,24.07,3.18
55074,3.18,65.7,24.07,,,,24.07,3.18
55075,3.18,65.5,24.07,,,,24.07,3.18
55076,3.18,66,24.07,,,,24.07,3.18
55077,3.18,65.7,24.07,,,,24.07,3.18
55078,3.18,66.1,24.07,,,,24.07,3.18
55079,3.18,65.7,24.07,,,,24.06,3.18
55080,3.18,65.8,24.06,,,,24.06,3.18
55081,3.17,66.3,24.06,,,,24.06,3.17
55082,3.18,65.8,24.06,,,,24.06,3.18
55083,3.18,65.7,24.06,,,,24.06,3.18
55084,3.18,66.2,24.06,,,,24.06,3.18
55085,3.18,65.6,24.06,,,,24.06,3.18
55086,3.18,66,24.06,,,,24.06,3.18
55087,3.18,65.7,24.06,,,,24.05,3.18
55088,3.18,65.7,24.05,,,,24.05,3.18
55089,3.18,65.7,24.05,,,,24.05,3.18
55090,3.18,65.7,24.05,,,,24.05,3.18
55091,3.18,65.7,24.05,,,,24.05,3.18
55092,3.18,65.7,24.05,,,,24.05,3.18
55093,3.18,65.5,24.05,,,,24.05,3.18
55094,3.18,65.4,24.05,,,,24.04,3.18
55095,3.18,66.1,24.04,,,,24.04,3.18
55096,3.18,65.6,24.04,,,,24.04,3.18
55097,3.18,65.5,24.04,,,,24.04,3.18
55098,3.18,65.6,24.04,,,,24.04,3.18
55099,3.18,65.6,24.04,,,,24.04,3.18
55100,3.18,66.1,24.04,,,,24.04,3.18
55101,3.18,65.4,24.04,,,,24.03,3.18
55102,3.18,66.2,24.03,,,,24.03,3.18
55103,3.18,65.8,24.03,,,,24.03,3.18
55104,3.18,65.8,24.03,,,,24.03,3.18
55105,3.18,65.7,24.03,,,,24.03,3.18
55106,3.18,66.1,24.03,,,,24.03,3.18
55107,3.18,65.6,24.03,,,,24.03,3.18
55108,3.18,65.9,24.03,,,,24.02,3.18
55109,3.18,65.9,24.02,,,,24.02,3.18
55110,3.18,66.1,24.02,,,,24.02,3.18
55111,3.18,65.6,24.02,,,,24.02,3.18
55112,3.18,65.5,24.02,,,,24.02,3.18
55113,3.18,66.2,24.02,,,,24.02,3.18
55114,3.18,65.9,24.02,,,,24.02,3.18
55115,3.18,65.7,24.02,,,,24.02,3.18
55116,3.18,66,24.02,,,,24.01,3.18
55117,3.18,65.9,24.01,,,,24.01,3.18
55118,3.18,66.2,24.01,,,,24.01,3.18
55119,3.18,65.7,24.01,,,,24.01,3.18
55120,3.18,65.8,24.01,,,,24.01,3.18
55121,3.18,65.6,24.01,,,,24.01,3.18
55122,3.18,65.8,24.01,,,,24.01,3.18
55123,3.18,65.7,24.01,,,,24,3.18
55124,3.18,65.8,24,,,,24,3.18
55125,3.18,65.6,24,,,,24,3.18
55126,3.18,65.9,24,,,,24,3.18
55127,3.18,65.7,24,,,,24,3.18
55128,3.18,66.1,24,,,,24,3.18
55129,3.18,66.3,24,,,,24,3.18
55130,3.18,65.8,24,,,,23.99,3.18
55131,3.18,65.8,23.99,,,,23.99,3.18
55132,3.18,66.3,23.99,,,,23.99,3.18
55133,3.18,65.6,23.99,,,,23.99,3.18
55134,3.18,65.6,23.99,,,,23.99,3.18
55135,3.18,65.7,23.99,,,,23.99,3.18
55136,3.18,65.6,23.99,,,,23.99,3.18
55137,3.18,65.8,23.99,,,,23.98,3.18
55138,3.18,65.6,23.98,,,,23.98,3.18
55139,3.18,65.4,23.98,,,,23.98,3.18
55140,3.18,65.8,23.98,,,,23.98,3.18
55141,3.18,65.7,23.98,,,,23.98,3.18
55142,3.18,65.4,23.98,,,,23.98,3.18
55143,3.18,65.6,23.98,,,,23.98,3.18
55144,3.18,66,23.98,,,,23.98,3.18
55145,3.18,65.6,23.98,,,,23.97,3.18
55146,3.18,65.9,23.97,,,,23.97,3.18
55147,3.18,65.4,23.97,,,,23.97,3.18
55148,3.18,65.9,23.97,,,,23.97,3.18
55149,3.18,65.8,23.97,,,,23.97,3.18
55150,3.18,66,23.97,,,,23.97,3.18
55151,3.18,66.3,23.97,,,,23.97,3.18
55152,3.18,65.8,23.97,,,,23.96,3.18
55153,3.18,65.7,23.96,,,,23.96,3.18
55154,3.18,65.5,23.96,,,,23.96,3.18
55155,3.18,66,23.96,,,,23.96,3.18
55156,3.18,65.9,23.96,,,,23.96,3.18
55157,3.18,66,23.96,,,,23.96,3.18
55158,3.17,65.6,23.96,,,,23.96,3.17
55159,3.18,65.8,23.96,,,,23.95,3.18
55160,3.18,65.9,23.95,,,,23.95,3.18
55161,3.17,65.6,23.95,,,,23.95,3.17
55162,3.18,65.9,23.95,,,,23.95,3.18
55163,3.18,66.3,23.95,,,,23.95,3.18
55164,3.18,65.4,23.95,,,,23.95,3.18
55165,3.18,65.5,23.95,,,,23.95,3.18
55166,3.17,65.7,23.95,,,,23.94,3.17
55167,3.18,65.8,23.94,,,,23.94,3.18
55168,3.18,66.4,23.94,,,,23.94,3.18
55169,3.18,65.7,23.94,,,,23.94,3.18
55170,3.18,66.3,23.94,,,,23.94,3.18
55171,3.18,66.2,23.94,,,,23.94,3.18
55172,3.17,66.1,23.94,,,,23.94,3.17
55173,3.18,66.5,23.94,,,,23.94,3.18
55174,3.18,65.7,23.94,,,,23.93,3.18
55175,3.18,66.3,23.93,,,,23.93,3.18
55176,3.18,65.8,23.93,,,,23.93,3.18
55177,3.18,66.2,23.93,,,,23.93,3.18
55178,3.18,65.7,23.93,,,,23.93,3.18
55179,3.18,65.7,23.93,,,,23.93,3.18
55180,3.18,65.9,23.93,,,,23.93,3.18
55181,3.18,65.5,23.93,,,,23.92,3.18
55182,3.18,65.7,23.92,,,,23.92,3.18
55183,3.18,65.5,23.92,,,,23.92,3.18
55184,3.18,65.8,23.92,,,,23.92,3.18
55185,3.18,65.8,23.92,,,,23.92,3.18
55186,3.18,65.8,23.92,,,,23.92,3.18
55187,3.18,65.8,23.92,,,,23.92,3.18
55188,3.18,65.8,23.92,,,,23.91,3.18
55189,3.18,65.7,23.91,,,,23.91,3.18
55190,3.18,65.6,23.91,,,,23.91,3.18
55191,3.18,65.8,23.91,,,,23.91,3.18
55192,3.18,65.8,23.91,,,,23.91,3.18
55193,3.18,65.7,23.91,,,,23.91,3.18
55194,3.18,65.5,23.91,,,,23.91,3.18
55195,3.18,66.1,23.91,,,,23.9,3.18
55196,3.18,65.8,23.9,,,,23.9,3.18
55197,3.18,66,23.9,,,,23.9,3.18
55198,3.18,65.6,23.9,,,,23.9,3.18
55199,3.18,65.6,23.9,,,,23.9,3.18
55200,3.18,65.8,23.9,,,,23.9,3.18
55201,3.18,65.5,23.9,,,,23.9,3.18
55202,3.18,65.8,23.9,,,,23.9,3.18
55203,3.18,65.7,23.9,,,,23.89,3.18
55204,3.18,65.8,23.89,,,,23.89,3.18
55205,3.18,65.9,23.89,,,,23.89,3.18
55206,3.18,66.1,23.89,,,,23.89,3.18
55207,3.18,65.4,23.89,,,,23.89,3.18
55208,3.18,65.9,23.89,,,,23.89,3.18
55209,3.18,65.8,23.89,,,,23.89,3.18
55210,3.17,66,23.89,,,,23.88,3.17
55211,3.18,65.6,23.88,,,,23.88,3.18
55212,3.18,65.4,23.88,,,,23.88,3.18
55213,3.17,65.6,23.88,,,,23.88,3.17
55214,3.18,66.1,23.88,,,,23.88,3.18
55215,3.18,65.8,23.88,,,,23.88,3.18
55216,3.18,65.7,23.88,,,,23.88,3.18
55217,3.18,66.2,23.88,,,,23.87,3.18
55218,3.18,65.7,23.87,,,,23.87,3.18
55219,3.18,65.7,23.87,,,,23.87,3.18
55220,3.18,65.8,23.87,,,,23.87,3.18
55221,3.18,65.6,23.87,,,,23.87,3.18
55222,3.18,65.8,23.87,,,,23.87,3.18
55223,3.18,65.4,23.87,,,,23.87,3.18
55224,3.18,65.7,23.87,,,,23.86,3.18
55225,3.18,65.8,23.86,,,,23.86,3.18
55226,3.18,66.1,23.86,,,,23.86,3.18
55227,3.18,65.6,23.86,,,,23.86,3.18
55228,3.18,66,23.86,,,,23.86,3.18
55229,3.18,65.8,23.86,,,,23.86,3.18
55230,3.18,66.2,23.86,,,,23.86,3.18
55231,3.18,65.8,23.86,,,,23.86,3.18
55232,3.17,65.9,23.86,,,,23.85,3.17
55233,3.18,65.8,23.85,,,,23.85,3.18
55234,3.18,66,23.85,,,,23.85,3.18
55235,3.18,65.9,23.85,,,,23.85,3.18
55236,3.18,65.6,23.85,,,,23.85,3.18
55237,3.18,65.9,23.85,,,,23.85,3.18
55238,3.18,65.8,23.85,,,,23.85,3.18
55239,3.18,66.2,23.85,,,,23.84,3.18
55240,3.18,66.2,23.84,,,,23.84,3.18
55241,3.17,65.4,23.84,,,,23.84,3.17
55242,3.18,65.6,23.84,,,,23.84,3.18
55243,3.18,65.6,23.84,,,,23.84,3.18
55244,3.18,66.3,23.84,,,,23.84,3.18
55245,3.18,65.5,23.84,,,,23.84,3.18
55246,3.18,65.6,23.84,,,,23.83,3.18
55247,3.18,65.8,23.83,,,,23.83,3.18
55248,3.18,66,23.83,,,,23.83,3.18
55249,3.18,65.9,23.83,,,,23.83,3.18
55250,3.18,66.2,23.83,,,,23.83,3.18
55251,3.18,65.6,23.83,,,,23.83,3.18
55252,3.18,66,23.83,,,,23.83,3.18
55253,3.18,65.9,23.83,,,,23.83,3.18
55254,3.18,65.5,23.83,,,,23.82,3.18
55255,3.18,65.9,23.82,,,,23.82,3.18
55256,3.18,65.8,23.82,,,,23.82,3.18
55257,3.18,65.8,23.82,,,,23.82,3.18
55258,3.18,66.2,23.82,,,,23.82,3.18
55259,3.18,65.6,23.82,,,,23.82,3.18
55260,3.18,65.8,23.82,,,,23.82,3.18
55261,3.18,65.5,23.82,,,,23.81,3.18
55262,3.18,65.7,23.81,,,,23.81,3.18
